;Year;Quarter;N;Otolith_per5cm;age;mCPUE;bootstrapMean;median;Q025;Q975;BiasCQ025;BiasCQ075;sd
474;2015;Q3;150;1;4;1.683084023;1.244597833;1.222385957;0.779672223;1.842958612;0.661113968;0.661113968;0.275914759
475;2015;Q3;150;1;5;0.37480428;0.403794051;0.385701666;0.197043306;0.67266979;0.109088268;0.109088268;0.127276062
476;2015;Q3;150;1;6+;0.544896084;0.481146705;0.453144004;0.198931386;0.961727895;0.14522323;0.14522323;0.187895668
477;2015;Q3;200;1;0;0.151483016;0.108538958;0.099222683;0.023952854;0.236465603;0.005738479;0.005738479;0.0549475
478;2015;Q3;200;1;1;5.106097432;4.132661298;4.05984854;2.483245542;6.454547761;2.004566007;2.004566007;1.055470372
479;2015;Q3;200;1;2;11.37542571;8.266677009;7.748135054;5.405079401;13.44473458;4.457553192;4.457553192;2.096836566
480;2015;Q3;200;1;3;2.729372849;3.176474645;3.162118463;2.266250039;4.247227176;1.804103307;1.804103307;0.52661045
481;2015;Q3;200;1;4;1.322142958;1.184359;1.178136817;0.778937746;1.609259614;0.661499497;0.661499497;0.215557613
482;2015;Q3;200;1;5;0.479324717;0.397183804;0.388982516;0.210574462;0.626577668;0.119693805;0.119693805;0.108264053
483;2015;Q3;200;1;6+;0.629745329;0.46969313;0.441348767;0.220886664;0.84932823;0.140240703;0.140240703;0.164647758
484;2015;Q3;300;1;0;0.110392146;0.105868736;0.10094654;0.0376807;0.212527941;0.020601177;0.020601177;0.04311521
485;2015;Q3;300;1;1;4.024924267;4.231406046;4.132974166;2.824624431;6.363164034;1.855243849;1.855243849;0.9428296
486;2015;Q3;300;1;2;9.936858508;8.407174574;8.071815072;5.8852658;12.64399173;4.353348394;4.353348394;1.796288151
487;2015;Q3;300;1;3;2.653430085;3.203662136;3.192717022;2.324653851;4.087396045;1.916773122;1.916773122;0.444554284
488;2015;Q3;300;1;4;1.119419904;1.186941837;1.177608763;0.867504512;1.536115896;0.723285478;0.723285478;0.172582469
489;2015;Q3;300;1;5;0.48802958;0.405520125;0.398091641;0.243367447;0.582726041;0.196837342;0.196837342;0.087957655
490;2015;Q3;300;1;6+;0.413184145;0.469314815;0.45116008;0.270518393;0.767031304;0.17848091;0.17848091;0.130820174
491;2015;Q3;400;1;0;0.133028728;0.104234222;0.099932229;0.042070469;0.189750933;0.020590791;0.020590791;0.039608758
492;2015;Q3;400;1;1;3.540817651;4.161254849;4.058029284;2.812713229;5.99809281;2.039081774;2.039081774;0.843812989
493;2015;Q3;400;1;2;8.169431047;8.504545379;8.377302164;6.111639406;11.92707921;5.10922019;5.10922019;1.48952647
494;2015;Q3;400;1;3;2.713804456;3.23523754;3.192222552;2.519122349;4.074896656;2.254105039;2.254105039;0.409572866
495;2015;Q3;400;1;4;1.108735299;1.1865865;1.178907556;0.908685887;1.528463332;0.780108027;0.780108027;0.160248873
496;2015;Q3;400;1;5;0.410572243;0.401129081;0.396911473;0.271364039;0.563983768;0.198230059;0.198230059;0.075044507
497;2015;Q3;400;1;6+;0.377430813;0.465824464;0.450787259;0.274755936;0.73054528;0.230409609;0.230409609;0.108951365
498;2015;Q3;500;1;0;0.097746278;0.105131732;0.101257376;0.046581472;0.191889813;0.026201618;0.026201618;0.036939797
499;2015;Q3;500;1;1;4.28912296;4.191412984;4.074391184;2.936990153;6.031550838;2.470724076;2.470724076;0.775576504
500;2015;Q3;500;1;2;7.342588739;8.464899296;8.323369006;6.292454201;11.57652978;5.751669387;5.751669387;1.370741057
501;2015;Q3;500;1;3;2.628852319;3.224608746;3.213402004;2.524585825;4.052805804;2.096945515;2.096945515;0.374784038
502;2015;Q3;500;1;4;1.129078815;1.178135969;1.16703187;0.950868894;1.448976796;0.811910926;0.811910926;0.130810677
503;2015;Q3;500;1;5;0.46519428;0.398522382;0.39565742;0.283014157;0.539259721;0.220692066;0.220692066;0.066836796
504;2015;Q3;500;1;6+;0.571464754;0.467258024;0.450178298;0.317782796;0.714630523;0.257419201;0.257419201;0.100540937
505;2015;Q3;50;5;0;0.026100706;0.109597781;0.084676326;0;0.370928677;0;0.017400471;0.102813081
506;2015;Q3;50;5;1;3.564884816;4.302997974;3.801857069;1.460403324;9.759619244;0.920899125;0.920899125;2.216811362
507;2015;Q3;50;5;2;10.14310393;8.259282436;6.995832082;3.650589865;19.75263918;2.825898177;2.825898177;4.456942354
508;2015;Q3;50;5;3;3.528039905;3.192173121;3.100582453;1.427995638;5.702621659;1.067451522;1.067451522;1.070969296
509;2015;Q3;50;5;4;2.302694898;1.205438069;1.17545412;0.541568506;2.053863046;0.108287751;0.108287751;0.404106196
510;2015;Q3;50;5;5;0.588544914;0.397963422;0.388951847;0.094400959;0.774100379;4.57861E-15;0.000283089;0.186099797
511;2015;Q3;50;5;6+;0.837526103;0.471705356;0.398628652;0.115015521;1.165706477;0.020446105;0.020446105;0.289473859
512;2015;Q3;75;5;0;0.010440282;0.105057233;0.095010062;0;0.273252435;0;0;0.074778978
513;2015;Q3;75;5;1;4.869278394;4.135151288;3.84546541;1.60116528;8.122555074;1.231748186;1.231748186;1.692815525
514;2015;Q3;75;5;2;8.320004577;8.508609912;7.261411214;4.177346015;18.8563817;3.560430229;3.560430229;3.761365148
515;2015;Q3;75;5;3;2.290359329;3.261149281;3.17820097;1.773937458;5.116544705;1.035371475;1.035371475;0.879392828
516;2015;Q3;75;5;4;1.392101471;1.220364474;1.173908847;0.586271075;2.042626137;0.438640102;0.438640102;0.367513375
517;2015;Q3;75;5;5;0.529075664;0.399454809;0.389370433;0.153921097;0.718207904;0.068832151;0.068832151;0.150691745
518;2015;Q3;75;5;6+;0.77725699;0.462327638;0.41390012;0.159451146;0.989858657;0.030669158;0.030669158;0.216290203
519;2015;Q3;100;5;0;0.049340207;0.107018376;0.096088805;0.010721123;0.24655159;0;0;0.06442128
520;2015;Q3;100;5;1;3.900390687;4.010447206;3.84998054;1.882686744;7.199037869;1.236481157;1.236481157;1.438551845
521;2015;Q3;100;5;2;8.639567463;8.335256966;7.464472881;4.47589754;15.95128484;3.070907735;3.070907735;3.204277807
522;2015;Q3;100;5;3;2.699652009;3.1780828;3.124912737;1.867760033;4.933699157;1.260460021;1.260460021;0.756834836
523;2015;Q3;100;5;4;2.01938657;1.181541965;1.171904108;0.626678856;1.786489207;0.406518922;0.406518922;0.298755507
524;2015;Q3;100;5;5;0.489111352;0.400821645;0.395587131;0.17433078;0.696287477;0.081424002;0.081424002;0.133427675
525;2015;Q3;100;5;6+;0.77155537;0.460796507;0.418383513;0.17114752;0.9137508;0.081198612;0.081198612;0.196910581
526;2015;Q3;150;5;0;0.114585632;0.107375948;0.100525501;0.020383131;0.241172038;0;0;0.056988507
527;2015;Q3;150;5;1;3.931724155;4.154896816;3.977737429;2.207649181;7.105261585;1.297762098;1.297762098;1.258398329
528;2015;Q3;150;5;2;8.271828073;8.723526311;7.929629413;5.269406075;15.87289587;3.922273721;3.922273721;2.815332868
529;2015;Q3;150;5;3;2.901228972;3.225218639;3.173978705;2.094715504;4.700443183;1.523808262;1.523808262;0.665758105
530;2015;Q3;150;5;4;1.581935638;1.21087975;1.168131056;0.726644383;1.783249069;0.495220526;0.495220526;0.276357795
531;2015;Q3;150;5;5;0.390315199;0.394079648;0.387910802;0.190275277;0.650402684;0.113819376;0.113819376;0.11837751
532;2015;Q3;150;5;6+;0.600239317;0.452141248;0.431524137;0.205250732;0.808077372;0.118481825;0.118481825;0.160649167
533;2015;Q3;200;5;0;0.151483016;0.107013756;0.100909203;0.029403882;0.222777345;0.010440282;0.010440282;0.052095713
534;2015;Q3;200;5;1;5.104160461;4.110269652;3.947779939;2.406496194;6.304190542;1.819700776;1.819700776;1.035629671
535;2015;Q3;200;5;2;11.39797783;8.390701555;7.715388389;5.524513426;13.37310318;4.450233153;4.450233153;2.134884122
536;2015;Q3;200;5;3;2.690128184;3.201751871;3.16463516;2.303295944;4.387936381;1.931375608;1.931375608;0.540323388
537;2015;Q3;200;5;4;1.371424906;1.186009193;1.188667809;0.824953737;1.609386725;0.620668315;0.620668315;0.207528709
538;2015;Q3;200;5;5;0.490542076;0.402604901;0.391288059;0.22295077;0.621537429;0.141870608;0.141870608;0.102824552
539;2015;Q3;200;5;6+;0.587875542;0.455863059;0.431980815;0.229970239;0.776483161;0.149375468;0.149375468;0.138968915
540;2015;Q3;300;5;0;0.110392146;0.105642006;0.098794923;0.041416998;0.208606751;0.027474426;0.027474426;0.041346863
541;2015;Q3;300;5;1;4.030128535;4.229154632;4.143317231;2.792125449;6.305425291;2.073877749;2.073877749;0.917676199
542;2015;Q3;300;5;2;9.93649563;8.43278943;8.160204779;5.762688724;12.62613146;5.038121422;5.038121422;1.759450397
543;2015;Q3;300;5;3;2.619023975;3.202975782;3.178599903;2.335634791;4.121091011;2.072284235;2.072284235;0.46127675
544;2015;Q3;300;5;4;1.161035656;1.196298707;1.181998946;0.871347432;1.606201033;0.791380348;0.791380348;0.187875639
545;2015;Q3;300;5;5;0.462288375;0.406257745;0.400495393;0.254658854;0.57433742;0.212593322;0.212593322;0.081252232
546;2015;Q3;300;5;6+;0.426874318;0.455649399;0.437920499;0.261341381;0.717315346;0.141309218;0.141309218;0.120786436
547;2015;Q3;400;5;0;0.133028728;0.106002688;0.101123632;0.043708798;0.193108588;0.026631097;0.026631097;0.038782183
548;2015;Q3;400;5;1;3.530041392;4.151495463;4.040002441;2.75371204;6.420302912;2.224932888;2.224932888;0.88957338
549;2015;Q3;400;5;2;8.143199562;8.32839315;8.058222544;6.096868133;12.20144607;5.465585905;5.465585905;1.608070937
550;2015;Q3;400;5;3;2.760791901;3.178891386;3.140605347;2.501569417;4.023886056;2.270146471;2.270146471;0.389480861
551;2015;Q3;400;5;4;1.108770452;1.178788296;1.172223801;0.890036742;1.49651322;0.809297117;0.809297117;0.161803305
552;2015;Q3;400;5;5;0.420085624;0.400206648;0.39786265;0.266177731;0.544830929;0.189127878;0.189127878;0.071604537
553;2015;Q3;400;5;6+;0.357902578;0.453709718;0.439976026;0.277533851;0.697398158;0.214338116;0.214338116;0.105396256
554;2015;Q3;500;5;0;0.097746278;0.107307762;0.104802035;0.051101023;0.189249819;0.030079117;0.030079117;0.034308628
555;2015;Q3;500;5;1;4.291172053;4.256904212;4.123876329;3.035953618;6.0681606;2.640150945;2.640150945;0.813548926
556;2015;Q3;500;5;2;7.305972546;8.504335111;8.38443278;6.170579453;11.74922316;5.28492632;5.28492632;1.496392067
557;2015;Q3;500;5;3;2.642297414;3.196466432;3.190333202;2.558940899;3.993100504;2.386274948;2.386274948;0.360974457
558;2015;Q3;500;5;4;1.175184421;1.18773076;1.186715535;0.913120039;1.475879408;0.79287398;0.79287398;0.14213249
559;2015;Q3;500;5;5;0.461612538;0.404973047;0.406550111;0.289093692;0.523675711;0.231176088;0.231176088;0.060884695
560;2015;Q3;500;5;6+;0.550062896;0.449673056;0.444758314;0.296874318;0.640896118;0.212290944;0.212290944;0.088266379
561;2016;Q3;50;1;0;5.090306265;11.40969415;10.3853504;1.958620511;27.60849372;0.597212441;0.597212441;6.686391717
562;2016;Q3;50;1;1;1.77270887;3.38194768;2.967462899;1.035859521;7.463340752;0.476132945;0.476132945;1.759577892
563;2016;Q3;50;1;2;3.150754964;3.732740188;3.174002376;1.354710521;9.008872293;0.898101094;0.898101094;2.059958437
564;2016;Q3;50;1;3;3.165434955;4.028458852;3.684944441;1.895958265;7.89107181;1.182173448;1.182173448;1.515723147
565;2016;Q3;50;1;4;1.278587156;2.046302046;1.964461554;0.960110099;3.598233475;0.587761445;0.587761445;0.685022965
566;2016;Q3;50;1;5;0.632078581;0.431058379;0.384985124;0.075615232;0.962800502;0.030669158;0.030669158;0.231758115
567;2016;Q3;50;1;6+;0.442628871;0.430733536;0.419080308;0.111896935;0.8585605;0.017400471;0.017400471;0.19021793
568;2016;Q3;75;1;0;9.602672689;10.88291305;10.20512988;2.780481991;25.10299133;0.648994779;0.648994779;5.800658168
569;2016;Q3;75;1;1;1.962956232;3.147665271;2.902149456;1.039619476;6.752935007;0.64953909;0.64953909;1.469763575
570;2016;Q3;75;1;2;3.025492295;3.515994153;3.232783933;1.593945608;6.732068121;1.093356007;1.093356007;1.379115809
571;2016;Q3;75;1;3;2.816420148;3.980537902;3.775218876;2.199046132;7.044087476;1.511832478;1.511832478;1.238740876
572;2016;Q3;75;1;4;1.442897947;2.143855898;2.043498123;1.129115488;3.432575311;0.727381786;0.727381786;0.600901588
573;2016;Q3;75;1;5;0.504233733;0.456571765;0.441221998;0.143326278;0.878468632;0.031584112;0.031584112;0.186128973
574;2016;Q3;75;1;6+;0.305663065;0.440909132;0.427925075;0.185405987;0.761294544;0.074387766;0.074387766;0.14749067
575;2016;Q3;100;1;0;4.25728411;11.24702041;10.77847603;3.298143441;21.93526451;1.660906166;1.660906166;4.940372566
576;2016;Q3;100;1;1;1.962956732;3.248473409;3.040853151;1.23472079;6.576264772;0.874445959;0.874445959;1.325996149
577;2016;Q3;100;1;2;4.033081623;3.500347567;3.210294905;1.787098755;6.690861797;1.215478705;1.215478705;1.338863825
578;2016;Q3;100;1;3;2.673499879;3.86510441;3.753657114;2.3076057;6.127610695;1.771377331;1.771377331;1.012175781
579;2016;Q3;100;1;4;1.10015024;2.063781872;2.022662611;1.243924845;3.126757656;0.906961391;0.906961391;0.483385745
580;2016;Q3;100;1;5;0.290904063;0.445617103;0.423455271;0.181345281;0.794039567;0.07694001;0.07694001;0.15844396
581;2016;Q3;100;1;6+;0.260233396;0.441174373;0.429435811;0.202617805;0.723156795;0.121607276;0.121607276;0.136252513
582;2016;Q3;150;1;0;8.799454375;12.68568172;11.96341364;5.182977508;24.51754999;3.549250268;3.549250268;4.698721067
583;2016;Q3;150;1;1;3.410400847;3.543320081;3.338614641;1.694018939;6.482946092;1.020385069;1.020385069;1.243698293
584;2016;Q3;150;1;2;3.547615223;3.858091342;3.587880373;2.146242579;6.779749439;1.668267157;1.668267157;1.261510868
585;2016;Q3;150;1;3;3.302794419;4.238541387;4.054749504;2.62250603;6.826524744;1.946000969;1.946000969;1.069523358
586;2016;Q3;150;1;4;1.933016009;2.264314902;2.203510303;1.398436611;3.50727136;1.107484491;1.107484491;0.521698559
587;2016;Q3;150;1;5;0.413967079;0.493764891;0.467397063;0.242521148;0.841248872;0.096569457;0.096569457;0.156027863
588;2016;Q3;150;1;6+;0.259536187;0.488830926;0.485297995;0.270984589;0.740730127;0.214721356;0.214721356;0.121151452
589;2016;Q3;200;1;0;9.507726761;11.54234621;11.23244203;5.300459838;19.44920983;3.315985424;3.315985424;3.649686247
590;2016;Q3;200;1;1;2.697327418;3.131224805;3.076623583;1.736381553;5.146074625;1.305343517;1.305343517;0.897640982
591;2016;Q3;200;1;2;2.10765476;3.571445862;3.384830803;2.112572228;5.933713277;1.76280005;1.76280005;1.037094585
592;2016;Q3;200;1;3;2.95958762;3.919189495;3.828939403;2.544706482;5.679676643;2.17361347;2.17361347;0.787829888
593;2016;Q3;200;1;4;1.714420187;2.074763778;2.052900052;1.486700256;2.820027684;1.316248135;1.316248135;0.360850333
594;2016;Q3;200;1;5;0.264600829;0.450855894;0.444774201;0.257001245;0.693888318;0.178268409;0.178268409;0.117997715
595;2016;Q3;200;1;6+;0.36279738;0.446235779;0.437168416;0.272246009;0.613595351;0.180407686;0.180407686;0.092068548
596;2016;Q3;300;1;0;11.63671766;11.60707912;11.55224083;6.453300148;17.6213782;4.431322593;4.431322593;2.912513875
597;2016;Q3;300;1;1;3.20924895;3.142950409;3.074282522;2.006086385;4.679319818;1.521806471;1.521806471;0.724089075
598;2016;Q3;300;1;2;4.625034925;3.567920764;3.433700496;2.342292992;5.48801493;1.885753523;1.885753523;0.809166105
599;2016;Q3;300;1;3;3.516429405;3.980018664;3.898781965;2.908571306;5.341799115;2.464840664;2.464840664;0.631232785
600;2016;Q3;300;1;4;1.622853352;2.087166326;2.055366953;1.575816272;2.742984414;1.343584183;1.343584183;0.299187589
601;2016;Q3;300;1;5;0.335228608;0.460820794;0.45257589;0.298242858;0.66462298;0.201948808;0.201948808;0.09549525
602;2016;Q3;300;1;6+;0.434354199;0.448909958;0.446528277;0.309791134;0.604956632;0.219037856;0.219037856;0.074583822
603;2016;Q3;400;1;0;15.0966395;11.71583436;11.52101229;7.301742483;17.08145484;5.526449593;5.526449593;2.509631763
604;2016;Q3;400;1;1;2.901330989;3.115236779;3.035306111;2.019474279;4.44433585;1.363692355;1.363692355;0.64669825
605;2016;Q3;400;1;2;2.264553567;3.528278008;3.414727663;2.490836131;5.306014454;1.639291346;1.639291346;0.697895356
606;2016;Q3;400;1;3;3.455974424;3.919191271;3.872823749;3.001809113;5.091396625;2.506924123;2.506924123;0.518783921
607;2016;Q3;400;1;4;1.626918688;2.078673223;2.066566454;1.594623727;2.641686779;1.46142438;1.46142438;0.260430574
608;2016;Q3;400;1;5;0.389570406;0.454125697;0.446417579;0.298858599;0.631525971;0.223928289;0.223928289;0.087600508
609;2016;Q3;400;1;6+;0.409014687;0.447439778;0.444259311;0.332006761;0.580287901;0.259580379;0.259580379;0.065020936
610;2016;Q3;500;1;0;11.21150254;11.74116144;11.62302665;7.417427343;16.86482347;4.657040444;4.657040444;2.392280132
611;2016;Q3;500;1;1;4.074014383;3.139051118;3.096355219;2.049034374;4.255506134;1.811844673;1.811844673;0.592804869
612;2016;Q3;500;1;2;3.87041457;3.542243288;3.463373939;2.604099716;5.081348414;2.26607101;2.26607101;0.627154731
613;2016;Q3;500;1;3;3.351320418;3.906170456;3.895125021;3.069868171;4.977967686;2.275013531;2.275013531;0.481618724
614;2016;Q3;500;1;4;1.569182243;2.075091876;2.069017889;1.664229997;2.551258675;1.367564843;1.367564843;0.228520752
615;2016;Q3;500;1;5;0.387566466;0.454248967;0.448534594;0.322089658;0.595587851;0.272897063;0.272897063;0.071070623
616;2016;Q3;500;1;6+;0.448544822;0.450857422;0.448312678;0.33966309;0.573249233;0.252197914;0.252197914;0.061628987
617;2016;Q3;50;5;0;5.090306265;11.57248574;9.618195129;1.394486927;30.39135713;0.390650584;0.390650584;7.908968613
618;2016;Q3;50;5;1;1.77270887;3.329882336;2.92211061;0.783821842;7.902077056;0.432173551;0.432173551;1.868705006
619;2016;Q3;50;5;2;3.165874336;3.744869112;3.190019362;1.398902126;9.326505092;0.849002788;0.849002788;2.06799682
620;2016;Q3;50;5;3;3.150315583;3.896398471;3.680011113;1.599900459;7.477171154;1.250145414;1.250145414;1.524325589
621;2016;Q3;50;5;4;1.278587156;2.038284846;1.931974247;0.991019731;3.695681283;0.638710823;0.638710823;0.700313414
622;2016;Q3;50;5;5;0.632078581;0.443130672;0.423057332;0.070583202;0.966445744;1.71161E-15;0.000105827;0.231792185
623;2016;Q3;50;5;6+;0.442628871;0.440644778;0.433192951;0.123478157;0.836065171;0;0;0.190267582
624;2016;Q3;75;5;0;9.602672689;10.96911169;10.1314041;3.022984102;23.35217343;1.125174783;1.125174783;5.309961801
625;2016;Q3;75;5;1;1.962956232;3.229500229;3.020954373;1.192642606;6.810506515;0.756132182;0.756132182;1.44722931
626;2016;Q3;75;5;2;2.993293911;3.550378282;3.135266014;1.685519451;7.652410507;1.015879974;1.015879974;1.600707638
627;2016;Q3;75;5;3;2.848618532;3.990461918;3.8219585;2.041645842;6.683004255;1.092283644;1.092283644;1.204419369
628;2016;Q3;75;5;4;1.442897947;2.115027867;2.092626953;1.135493909;3.272235287;0.71530018;0.71530018;0.592377443
629;2016;Q3;75;5;5;0.504233733;0.453342261;0.432599803;0.154166771;0.844033607;0.033472088;0.033472088;0.180248956
630;2016;Q3;75;5;6+;0.305663065;0.44527797;0.43704825;0.175230524;0.75293996;0.051115264;0.051115264;0.145020698
631;2016;Q3;100;5;0;4.25728411;11.6076639;10.77355464;3.677272681;23.53852823;0.923635751;0.923635751;5.275858271
632;2016;Q3;100;5;1;1.962956732;3.269720839;3.110726595;1.334939853;6.273665192;1.018103431;1.018103431;1.270645497
633;2016;Q3;100;5;2;4.010274434;3.619871303;3.223530466;1.802015442;7.485562497;1.232111724;1.232111724;1.438209181
634;2016;Q3;100;5;3;2.696307067;4.008754144;3.866734708;2.279269493;6.551854938;1.582047123;1.582047123;1.090734766
635;2016;Q3;100;5;4;1.10015024;2.091358616;2.067621485;1.17528819;3.071677421;0.781934348;0.781934348;0.499548463
636;2016;Q3;100;5;5;0.290904063;0.464183942;0.453322924;0.199189067;0.777806693;0.094812963;0.094812963;0.154006911
637;2016;Q3;100;5;6+;0.260233396;0.451578253;0.449291703;0.21676828;0.723766707;0.143679608;0.143679608;0.129705091
638;2016;Q3;150;5;0;8.799454375;12.519792;11.90645999;4.571054743;22.91382091;3.081637613;3.081637613;4.854310393
639;2016;Q3;150;5;1;3.421970701;3.504740652;3.391807246;1.685339631;6.052983186;1.265669124;1.265669124;1.142903681
640;2016;Q3;150;5;2;3.545428919;3.850753981;3.638670707;2.105605706;6.862711542;1.653761417;1.653761417;1.233553442
641;2016;Q3;150;5;3;3.303778262;4.251405287;4.146785334;2.655404378;6.290487169;2.171258067;2.171258067;1.013059467
642;2016;Q3;150;5;4;1.922648617;2.241276369;2.197630201;1.407172744;3.267080322;1.052296834;1.052296834;0.479419146
643;2016;Q3;150;5;5;0.413967079;0.501465527;0.484984709;0.242724197;0.819682441;0.162872691;0.162872691;0.147174984
644;2016;Q3;150;5;6+;0.259536187;0.482296705;0.479951717;0.259194997;0.729079882;0.169889921;0.169889921;0.118212783
645;2016;Q3;200;5;0;9.507726761;11.79419774;11.49557193;5.844303691;19.24005301;3.841199264;3.841199264;3.630492296
646;2016;Q3;200;5;1;2.710890007;3.172506891;3.085437685;1.666911019;5.209665551;1.050201532;1.050201532;0.933292788
647;2016;Q3;200;5;2;2.095770204;3.541920348;3.38170367;2.182431664;5.828397431;1.684022343;1.684022343;0.930686531
648;2016;Q3;200;5;3;2.967788661;3.933127704;3.840292979;2.808742666;5.622945828;2.293303578;2.293303578;0.720305657
649;2016;Q3;200;5;4;1.704541112;2.087225775;2.049878396;1.454087373;2.868888025;1.09706045;1.09706045;0.358092381
650;2016;Q3;200;5;5;0.264600829;0.461135935;0.45206205;0.257607683;0.71238701;0.202090483;0.202090483;0.11371777
651;2016;Q3;200;5;6+;0.36279738;0.451655695;0.447909782;0.292897713;0.638008814;0.231000572;0.231000572;0.092469965
652;2016;Q3;300;5;0;11.63671766;11.8866362;11.71103699;6.64757261;17.94704543;5.744643647;5.744643647;2.946157949
653;2016;Q3;300;5;1;3.224541036;3.215146708;3.132895486;1.927949747;4.949472207;1.485085803;1.485085803;0.782696876
654;2016;Q3;300;5;2;4.624445296;3.543585485;3.405534184;2.427717348;5.476400979;2.036909269;2.036909269;0.7856688
655;2016;Q3;300;5;3;3.52003404;3.946103609;3.916613446;2.887731231;5.256099228;2.379689228;2.379689228;0.610677719
656;2016;Q3;300;5;4;1.604546259;2.099433891;2.073115022;1.604492153;2.708862898;1.165127829;1.165127829;0.288570766
657;2016;Q3;300;5;5;0.335228608;0.462709423;0.460950034;0.287366588;0.650210774;0.204530074;0.204530074;0.090007435
658;2016;Q3;300;5;6+;0.434354199;0.457468557;0.453718258;0.318604289;0.615409961;0.239731197;0.239731197;0.074481531
659;2016;Q3;400;5;0;15.0966395;11.79732707;11.65695937;7.006581045;17.25382115;5.784123393;5.784123393;2.667760297
660;2016;Q3;400;5;1;2.921481122;3.167864527;3.106760147;2.025781539;4.910302168;1.490403167;1.490403167;0.700933599
661;2016;Q3;400;5;2;2.263608206;3.561745244;3.418530424;2.492164247;5.577017848;2.148712071;2.148712071;0.764151591
662;2016;Q3;400;5;3;3.45301366;3.944380908;3.89199988;3.000173547;5.012435455;2.58265701;2.58265701;0.525204377
663;2016;Q3;400;5;4;1.61140414;2.085749207;2.078159874;1.629210013;2.540574024;1.500569233;1.500569233;0.237798144
664;2016;Q3;400;5;5;0.388840946;0.456938006;0.453972845;0.323773092;0.613080955;0.210997702;0.210997702;0.074550454
665;2016;Q3;400;5;6+;0.409014687;0.452507968;0.447438888;0.337355069;0.581510733;0.287166296;0.287166296;0.064575887
666;2016;Q3;500;5;0;11.21150254;11.67241461;11.65665709;7.532369103;16.40550938;5.692019292;5.692019292;2.335386507
667;2016;Q3;500;5;1;4.091192732;3.148823275;3.091958764;2.086021167;4.476286587;1.812019142;1.812019142;0.627657927
668;2016;Q3;500;5;2;3.861439438;3.520259434;3.410097431;2.485819193;5.073455158;2.234474568;2.234474568;0.68490989
669;2016;Q3;500;5;3;3.344546323;3.924982353;3.890131311;3.043140181;4.958436513;2.52624377;2.52624377;0.505439931
670;2016;Q3;500;5;4;1.566750907;2.087076604;2.08161392;1.682502775;2.567185043;1.498307978;1.498307978;0.227972916
671;2016;Q3;500;5;5;0.385069657;0.463880182;0.454617478;0.317853499;0.629184772;0.265461032;0.265461032;0.082471905
672;2016;Q3;500;5;6+;0.452043847;0.453112994;0.452473345;0.332153281;0.581043241;0.288647989;0.288647989;0.06313986
673;2017;Q3;50;1;0;0.684173023;1.401764288;1.079523531;0.078373665;4.264662473;0;0;1.1535906
674;2017;Q3;50;1;1;41.56804703;16.23841425;12.51826367;6.88197571;45.3891175;5.511570035;5.511570035;11.01956185
675;2017;Q3;50;1;2;2.655119588;2.012599928;1.703674943;0.537334977;5.314970636;0.291761281;0.291761281;1.225252369
676;2017;Q3;50;1;3;0.884862113;1.332274497;1.236699618;0.564058513;2.440045259;0.332705035;0.332705035;0.500490212
677;2017;Q3;50;1;4;0.728987711;1.143012457;1.071983936;0.371069272;2.298967179;0.21366222;0.21366222;0.492910277
678;2017;Q3;50;1;5;0.196542143;0.655836984;0.52632644;0.141039931;2.015455674;7.59126E-15;0.000469358;0.475673174
679;2017;Q3;50;1;6+;0.126908106;0.301898044;0.280676774;0.059935106;0.662657834;0;0;0.154800903
680;2017;Q3;75;1;0;2.932481009;1.417927118;1.271387528;0.161291943;3.688728398;3.56233E-15;0.000220254;0.970613674
681;2017;Q3;75;1;1;13.29105957;16.2511118;12.63881789;7.740063862;36.76127847;4.849524249;4.849524249;9.280816129
682;2017;Q3;75;1;2;1.695235869;2.104504964;1.751558938;0.71744428;5.382430488;0.415001223;0.415001223;1.204599497
683;2017;Q3;75;1;3;1.019361552;1.374647596;1.345921776;0.586481264;2.389687749;0.225413268;0.225413268;0.467682819
684;2017;Q3;75;1;4;1.068029278;1.15639448;1.111712138;0.54179169;2.012793433;0.232476979;0.232476979;0.402065338
685;2017;Q3;75;1;5;0.541292896;0.648312218;0.538940486;0.190432076;1.592718367;0.074768671;0.074768671;0.372322092
686;2017;Q3;75;1;6+;0.294156119;0.297821654;0.287178608;0.075402418;0.60971878;0.013050353;0.013050353;0.135140728
687;2017;Q3;100;1;0;2.706532346;1.446912213;1.329462347;0.203078853;3.432237331;0.096461746;0.096461746;0.836368078
688;2017;Q3;100;1;1;12.52340927;16.09193754;13.08527622;8.563664457;38.99205073;6.677466839;6.677466839;7.872948619
689;2017;Q3;100;1;2;1.594727617;2.088678652;1.919071703;0.784854042;4.552419695;0.570581764;0.570581764;0.96542341
690;2017;Q3;100;1;3;1.026568571;1.362053157;1.329595457;0.722239602;2.155404265;0.536237937;0.536237937;0.378018226
691;2017;Q3;100;1;4;1.061872689;1.193911417;1.153783344;0.569833839;1.969755345;0.381618596;0.381618596;0.37517787
692;2017;Q3;100;1;5;0.50131032;0.703835393;0.587513794;0.252755748;1.767483564;0.162523278;0.162523278;0.392367134
693;2017;Q3;100;1;6+;0.283707092;0.324743489;0.311795837;0.129354589;0.568022921;0.057130399;0.057130399;0.11507765
694;2017;Q3;150;1;0;0.765790101;1.512577522;1.380300787;0.366773404;3.31120723;0.22969128;0.22969128;0.743187183
